month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202009,55097,"portage, wi",243500,-0.0059,0.1071,163,-0.0791,-0.2882,38,-0.0952,-0.2,56,-0.125,-0.0667,0,,-1,16,-0.2,-0.5556,8,-0.2,0.1429,112.6310502,0.0202,0.0396,2106,-0.014,0.0439,278168,0.0095,0.1278,171,-0.0856,-0.2754,0.0491,-0.0074,0.0185
202009,27025,"chisago, mn",340025,0.0029,0.0651,148,-0.119,-0.5302,41.5,0.1216,-0.1263,92,-0.3235,-0.3235,4,0,0,28,-0.125,-0.7667,212,0.0341,0.696,172.723493,0.0253,0.0874,1865,-0.0276,-0.0626,391239,-0.0024,0.1153,360,-0.0349,-0.1818,1.4324,0.2122,1.0356
202009,41041,"lincoln, or",469050,0.0425,0.1964,306,-0.173,-0.6031,80,0.0256,-0.0533,116,-0.1471,-0.383,20,0.6667,4,68,-0.4138,-0.6222,349,-0.0113,1.3741,249.5949074,0.0581,0.0957,1908,0.0461,0.0946,562695,0.0377,0.2181,655,-0.0941,-0.2865,1.1405,0.1865,0.9499
202009,36117,"wayne, ny",237000,0.0775,0.2975,138,-0.0213,-0.448,40.5,-0.2212,-0.3136,88,-0.1538,-0.3125,0,-1,-1,32,-0.2,-0.4286,33,-0.0571,0.32,118.4702386,-0.0152,0.143,1700,0.0149,0,241177,0.0176,0.1572,171,-0.0284,-0.3782,0.2391,-0.0091,0.1391
202009,41005,"clackamas, or",585050,0.0355,0.1133,874,-0.0886,-0.4645,49,0.0426,-0.0755,484,-0.1987,-0.3202,324,-0.0122,4.0625,380,-0.3165,-0.3709,1317,-0.0366,22.5179,241.7943444,0.0016,0.0742,2473,0.0148,0.0118,840096,-0.0012,0.1803,2191,-0.058,0.298,1.5069,0.0814,1.4726
202009,8014,"broomfield, co",605050,-0.062,0.021,141,-0.1296,-0.3948,26.5,-0.1719,-0.4301,132,-0.2826,0.2222,20,1.5,4,64,-0.1111,-0.619,263,0.0115,0.1004,194.9693401,0.0169,0.0773,3424.5,-0.0246,0.0423,749606,0.0735,0.1459,404,-0.0427,-0.1441,1.8652,0.2603,0.8395
202009,47043,"dickson, tn",300000,0.0347,0.1128,96,-0.1273,-0.5656,32,-0.0588,-0.1467,68,0,-0.4138,4,0,,24,-0.4,-0.7273,107,-0.1301,0.0808,161.5013846,0.0068,0.0634,1927.5,0.0708,0.0453,375853,0.058,0.1793,203,-0.1288,-0.3656,1.1146,-0.0036,0.6666
202009,17177,"stephenson, il",111500,-0.0384,-0.0089,154,-0.0314,-0.4797,58,0.0357,-0.2418,52,-0.2353,-0.2778,0,,,40,-0.1667,-0.5238,121,-0.0763,0.3444,65.11470596,-0.059,0.0464,1621,-0.0152,-0.1064,166725,-0.033,0.1202,275,-0.0517,-0.2876,0.7857,-0.0382,0.4817
202009,34025,"monmouth, nj",629997.5,0.0079,0.1765,2338,0.0004,-0.38,41.5,-0.0349,-0.3566,1424,0.0533,0.1484,76,0.3571,2.1667,504,0.0957,-0.5468,2644,0.0134,145.8889,184.8694109,-0.0098,0.1285,1326,-0.0264,0.0177,928586,-0.0025,0.2127,4982,0.0073,0.3149,1.1309,0.0145,1.1261
202009,42095,"northampton, pa",337450,-0.0073,0.3501,541,-0.0092,-0.5576,32.5,0.0484,-0.4492,464,0.1959,-0.0413,36,-0.1,1.25,152,-0.05,-0.62,86,-0.0947,0.4828,159.4657719,0.0224,0.4043,2063,-0.0096,0.1059,427972,0.0172,0.2654,627,-0.0218,-0.5105,0.159,-0.015,0.1115
202009,36101,"steuben, ny",179950,0.028,0.2633,262,-0.0224,-0.385,54,0.1489,-0.234,112,0,-0.0345,4,,,64,-0.2381,-0.4667,124,0.0598,-0.0534,92.9328271,0.0422,0.1035,1987,0.0392,0.099,256639,0.0328,0.1531,386,0.0026,-0.307,0.4733,0.0367,0.1658
202009,6045,"mendocino, ca",799050,0.0945,0.2856,222,0.0091,-0.5639,65,-0.1216,-0.4348,104,0.4444,0.1304,4,0,,32,-0.2727,-0.6522,182,-0.057,0.4331,317.8661939,0.0192,0.0282,1628,-0.0061,0.0732,1270854,0.0795,0.3241,404,-0.0218,-0.3648,0.8198,-0.0575,0.5703
202009,42021,"cambria, pa",89050,0,0.0442,282,-0.1132,-0.4659,79.5,0.1042,-0.0809,88,0.1579,-0.12,0,,,68,-0.2273,-0.575,127,-0.0451,0.2959,51.90905259,0.0399,0.137,1352,-0.0117,-0.0336,119906,0.009,-0.0119,409,-0.0931,-0.3466,0.4504,0.0321,0.2647
202009,22017,"caddo, la",189950,0.0215,0.0579,734,-0.0265,-0.3899,63.5,-0.0929,-0.1806,276,0.2321,-0.1154,4,-0.6667,0,200,-0.1228,-0.3976,26,-0.1613,0.2381,99.66641612,0.0061,0.0629,1915,0.01,0.0388,274308,0.0123,0.186,760,-0.0318,-0.3791,0.0354,-0.0057,0.018
202009,13113,"fayette, ga",430050,0,0.1041,312,-0.2794,-0.5599,48.5,-0.1182,0,172,-0.1042,-0.4756,8,1,-0.3333,100,-0.2424,-0.6094,483,0.0063,0.6047,139.2445289,0.0264,0.1108,2906.5,0.012,0.0296,522125,0.0391,0.1284,795,-0.1292,-0.2129,1.5481,0.4395,1.1235
202009,48141,"el paso, tx",215275,-0.001,0.1128,1401,-0.0404,-0.4521,45.5,-0.2018,-0.3158,656,-0.2077,-0.1961,340,0.7347,3.25,200,0.2195,-0.6124,556,0.0471,0.9107,115.68903,0.0056,0.1055,1905,-0.0196,-0.0042,250024,0.0097,0.1107,1957,-0.0171,-0.3129,0.3969,0.0332,0.2831
202009,12023,"columbia, fl",239950,0,0.0784,113,-0.1308,-0.4619,93.5,0.375,0.2222,44,-0.1538,-0.4211,4,-0.5,,16,0,-0.6923,128,-0.0303,1.4615,125.2407531,0.0401,0.1236,1884,-0.0105,-0.0308,282886,-0.0122,-0.0142,241,-0.0802,-0.0802,1.1327,0.1174,0.8851
202009,19103,"johnson, ia",280000,-0.0104,-0.0313,1189,-0.0294,-0.005,69,-0.0417,0.0866,312,-0.0127,0.1818,0,-1,,160,-0.0909,-0.0909,211,-0.0786,2.5167,141.1826115,0.0151,0.033,1987,-0.0065,-0.0704,334962,0.002,0.008,1400,-0.0371,0.1155,0.1775,-0.0095,0.1273
202009,17111,"mchenry, il",289045,-0.0069,0.0246,802,-0.1245,-0.5625,49,0.0652,-0.0485,512,-0.0588,-0.3228,32,-0.2727,1,308,-0.1809,-0.586,1214,-0.028,0.3795,129.7150969,0.019,0.0624,2160,0.0065,-0.0103,342672,0.0096,0.0771,2016,-0.0688,-0.2569,1.5137,0.1502,1.0336
202009,38035,"grand forks, nd",259065,0.0004,0.0893,240,-0.0244,-0.3548,67,0.0469,-0.0884,76,-0.05,0.1176,4,0,0,64,0.1429,-0.4667,148,-0.0864,9.5714,110.0273172,-0.0263,0.0015,2180,0,0.0376,275289,-0.0166,0.0418,388,-0.049,0.0052,0.6167,-0.0419,0.579
202009,10005,"sussex, de",384050,0.024,0.0522,1339,-0.0897,-0.4428,73.5,-0.1648,-0.3553,548,0.0074,0.0538,304,0.3333,4.8462,168,-0.25,-0.6038,388,0.0237,1.5359,181.5069998,0.0278,0.0646,2001,-0.0128,0.0005,554119,0.0017,0.0746,1727,-0.0665,-0.3243,0.2898,0.0321,0.2261
202009,13157,"jackson, ga",332230,0.0221,0.0989,754,-0.1283,-0.4508,44,0,-0.3178,356,-0.2393,-0.1682,172,-0.2037,2.0714,164,-0.18,-0.5287,879,0.1015,0.4848,120.9330355,0.0116,0.1214,2477.5,-0.001,0.0194,414909,0.0013,0.0926,1633,-0.018,-0.169,1.1658,0.2432,0.7346
202009,42069,"lackawanna, pa",196550,-0.0126,0.1661,362,0.0343,-0.4979,59.5,-0.0846,-0.3161,184,0.2432,-0.0612,0,-1,,92,-0.1786,-0.5965,397,0.0258,0.6204,98.94689119,0.0071,0.1191,1971,0.0082,0.0217,298011,0.0862,0.3192,759,0.0299,-0.2143,1.0967,-0.009,0.7569
202009,8031,"denver, co",582050,-0.0218,0.0983,1961,-0.0056,-0.1733,42,0.0769,-0.0118,1228,-0.0406,-0.0436,40,-0.2857,0,944,-0.0709,-0.3257,1897,0.051,0.311,367.3086879,0.0219,0.1176,1616,-0.0206,-0.0381,789683,0.0017,0.1303,3858,0.0214,0.0102,0.9674,0.052,0.3573
202009,39101,"marion, oh",146550,0.2963,0.1384,60,0.0169,-0.5489,22,-0.2903,-0.4699,80,0.4286,0.1111,0,,,20,0.25,-0.6429,102,0,0.3784,93.29969931,0.0343,0.0608,1544,0.0604,0.0232,186874,0.152,0.0933,162,0.0062,-0.2174,1.7,-0.0288,1.1436
202009,27139,"scott, mn",398810,0.0227,0.0521,312,-0.168,-0.5478,41.5,-0.0119,-0.1263,232,-0.0645,-0.2564,20,0.25,1.5,60,0.0714,-0.7761,430,0.0312,0.3826,163.7504724,0.0191,0.0692,2388.5,0.0048,-0.0145,458889,0.0272,0.0498,742,-0.0631,-0.2587,1.3782,0.2662,0.9275
202009,36093,"schenectady, ny",248050,-0.035,0.1478,438,0.0605,-0.3606,49,-0.0755,-0.2462,248,-0.0746,0,16,1,,152,0.4074,-0.3968,750,0.0578,0.4368,135.4746211,0.0118,0.0697,1787.5,-0.0135,0.0402,297743,-0.002,0.1489,1188,0.0588,-0.0157,1.7123,-0.0044,0.9503
202009,27013,"blue earth, mn",294950,-0.0484,0.0999,174,-0.0279,-0.4276,39,-0.2353,-0.2909,84,-0.2222,-0.16,0,,,64,0.0667,-0.3846,147,0.225,0.75,119.0464054,-0.0052,-0.0236,2515.5,-0.0143,0.1887,362863,-0.0022,0.1519,321,0.0736,-0.1727,0.8448,0.1744,0.5685
202009,47163,"sullivan, tn",219549.5,-0.0452,0.0356,334,0.0121,-0.4665,48,0.0435,-0.25,164,0.025,-0.2931,8,,1,120,0.0345,-0.4118,286,-0.0623,-0.0403,107.5753229,-0.0057,0.1188,1975.5,-0.0292,-0.0699,300210,-0.0648,-0.021,620,-0.0236,-0.329,0.8563,-0.068,0.3802
202009,40145,"wagoner, ok",260328.5,0.089,0.3174,127,-0.1361,-0.5314,47,-0.0408,-0.1897,72,-0.28,-0.2174,8,0,,32,-0.2,-0.619,301,0.0561,0.6722,115.8838446,0.0139,0.1131,2183,0.0215,0.0934,286484,0.0345,0.1957,428,-0.0093,-0.051,2.3701,0.4313,1.7059
202009,39145,"scioto, oh",143250,0.0236,0.1699,146,-0.0331,-0.4823,76,-0.0256,-0.1648,40,0,-0.3333,0,,,44,0.375,-0.2143,43,0.1026,7.6,89.80485232,0.0407,0.189,1436,-0.0452,-0.1025,186090,0.0031,0.2301,189,-0.0053,-0.3415,0.2945,0.0362,0.2768
202009,48245,"jefferson, tx",221300,-0.0162,0.1114,816,-0.08,-0.1873,66,0.1786,0.2571,272,-0.0423,-0.0685,12,0.5,2,196,-0.1695,-0.1695,119,-0.063,0.75,106.9819552,-0.0009,0.0541,2064,-0.0115,0.0076,270110,-0.0051,0.0509,935,-0.0779,-0.1278,0.1458,0.0027,0.0781
202009,8059,"jefferson, co",557500,-0.0305,0.0509,869,-0.0676,-0.48,29.5,-0.0167,-0.2625,900,-0.0175,-0.1412,40,2.3333,0.1111,380,-0.0104,-0.6042,1581,-0.0283,0.2284,242.6006793,0.0304,0.1431,2490.5,-0.0313,-0.0578,812803,0.0161,0.2095,2450,-0.0426,-0.1717,1.8193,0.0736,1.0491
202009,4007,"gila, az",389300,0.0243,0.1121,198,-0.0435,-0.6407,57.5,-0.0873,-0.3195,84,-0.087,-0.4,0,-1,-1,52,-0.1333,-0.5806,242,-0.0936,0.2872,199.4349673,0.0116,0.0452,2044,0.0323,0.0408,563543,0.0514,0.2341,440,-0.0717,-0.4046,1.2222,-0.0676,0.881
202009,24003,"anne arundel, md",499950,0,0.0978,945,-0.0597,-0.5496,34.5,-0.1977,-0.4,820,0.1919,0.0459,68,-0.2273,0.5455,292,0.0282,-0.6276,481,-0.0513,0.6305,213.1987969,0.0082,0.0745,2182.5,-0.0169,-0.0016,689529,0.005,0.1615,1426,-0.0569,-0.4041,0.509,0.0045,0.3684
202009,37077,"granville, nc",300790,0.0109,0.1372,62,-0.0159,-0.5267,54.5,0.2674,-0.1066,32,0.3333,-0.1111,20,-0.5,4,8,0,-0.8571,43,0,0.1316,139.0976515,-0.0051,0.1698,1906,-0.0021,-0.1405,351946,0.1115,0.1346,105,-0.0094,-0.3787,0.6935,0.011,0.4035
202009,37167,"stanly, nc",255000,-0.0862,0.0202,153,-0.0437,-0.5539,71,-0.0405,-0.1647,72,0.125,0.125,0,-1,-1,48,0.0909,-0.4,110,0.0377,-0.0598,142.1428571,-0.0351,0.14,1800,-0.0707,-0.0849,391525,-0.0697,0.1013,263,-0.0113,-0.4283,0.719,0.0565,0.3778
202009,18167,"vigo, in",132450,0.06,0.3431,234,-0.0488,-0.3693,51,-0.1356,-0.1356,96,-0.2,-0.3143,0,,,60,-0.1667,-0.4643,7,-0.9663,-0.9524,77.6911967,-0.0019,0.1739,1572,0.0349,-0.0147,171714,-0.0242,0.2016,241,-0.4692,-0.5347,0.0299,-0.8156,-0.3663
202009,45031,"darlington, sc",186800,0.0702,0.1864,144,-0.0828,-0.2727,73.5,-0.0696,0,24,-0.3333,-0.5385,0,,,16,0,-0.6667,0,-1,-1,88.6799565,0.0319,0.0738,2031.5,0.0614,0.1064,191176,0.0445,0.0979,144,-0.0886,-0.2906,0,-0.0064,-0.0253
202009,23031,"york, me",422550,-0.0059,0.1146,698,-0.0529,-0.4581,46,-0.1321,-0.3521,420,0.117,0.0096,28,0.4,2.5,132,0,-0.5926,209,-0.0095,-0.0711,256.2536421,0.0353,0.1198,1671.5,-0.0338,-0.0315,632084,0.013,0.1378,907,-0.0432,-0.4005,0.2994,0.0131,0.1247
202009,47113,"madison, tn",172300,-0.0157,0.0384,136,-0.0556,-0.6608,47.5,-0.0865,-0.252,68,-0.2609,-0.3929,0,,-1,24,-0.3333,-0.7391,183,-0.1029,0.0578,86.31247686,0.0611,0.039,1971.5,-0.0172,0.0013,228767,-0.0145,0.0319,319,-0.0833,-0.4443,1.3456,-0.0711,0.9142
202009,49057,"weber, ut",431275,-0.0087,0.3073,235,-0.1486,-0.7808,31.5,-0.1486,-0.3152,296,0.0571,-0.3984,20,0.25,0.25,52,-0.1875,-0.8617,711,-0.062,-0.0327,172.7352168,0.0201,0.2544,2507.5,-0.0151,0.09,788282,0.0457,0.9459,946,-0.0851,-0.4765,3.0255,0.2792,2.3399
202009,36109,"tompkins, ny",289950,0,0.0713,169,-0.1333,-0.4894,58,0.1837,-0.1278,60,-0.3478,-0.2857,0,,,48,0,-0.4783,102,-0.4138,-0.1356,142.9545103,0.0223,0.0773,2066,0.0078,-0.0379,392613,0.0647,0.0635,271,-0.2656,-0.3964,0.6036,-0.2888,0.2471
202009,36077,"otsego, ny",205600,0.0329,0.0306,375,-0.0079,-0.3781,66.5,0.0391,-0.2811,116,0.0357,-0.0645,0,-1,,72,0.5,0,284,0.1545,0.7317,108.853616,0.0068,0.0084,1908,0.0063,0.0227,327018,-0.0137,0.0753,659,0.0561,-0.1408,0.7573,0.1065,0.4854
202009,6075,"san francisco, ca",1359550,-0.0275,-0.0709,1702,0.1477,0.838,39,0.0833,1.1667,992,0.3552,0.1429,16,-0.3333,0,480,0.1215,1.7273,516,0.0424,0.7258,1028.225349,-0.0074,0.022,1199.5,-0.0248,-0.0914,1861332,-0.0401,-0.0963,2218,0.1213,0.8106,0.3032,-0.0306,-0.0197
202009,45077,"pickens, sc",290900,-0.0305,0.0615,373,-0.0581,-0.4523,56.5,-0.0088,-0.2981,168,-0.087,-0.087,28,-0.2222,1.3333,88,0.0476,-0.4884,450,0.0321,-0.0526,0,,,0,,,523120,-0.0211,0.1174,823,-0.0108,-0.2881,1.2064,0.1054,0.5089
202009,47145,"roane, tn",267500,-0.0612,-0.0257,117,-0.1702,-0.6433,73,-0.0135,-0.1462,40,-0.1667,-0.5238,0,,,32,-0.1111,-0.6522,125,0.0163,-0.3557,120.8170254,-0.0118,0.0096,2131,-0.0751,0.0191,376968,-0.0464,0.1795,242,-0.0833,-0.5364,1.0684,0.196,0.4769
202009,48479,"webb, tx",207045,0.035,0.1189,350,-0.0566,-0.3838,50,0.087,-0.115,124,-0.0882,-0.225,4,,0,40,-0.3333,-0.6875,5,0,4,115.2008021,0.0075,0.0364,1796,-0.0088,0.0058,232033,0.0019,0.0396,355,-0.0559,-0.3761,0.0143,0.0008,0.0125
202009,53029,"island, wa",569775,-0.016,0.1863,168,-0.0769,-0.5186,40.5,0.125,-0.2832,136,0.1724,0.1333,4,,,20,-0.2857,-0.875,156,-0.1429,0.0263,281.8504856,-0.0009,0.128,1962,-0.0175,-0.013,784651,0.031,0.2023,324,-0.1099,-0.3533,0.9286,-0.0714,0.493
202009,9007,"middlesex, ct",387450,0.0195,0.1434,947,0.0139,-0.2847,50,-0.0909,-0.3631,368,0.2778,0.2105,56,6,13,132,0.0645,-0.6118,0,-1,,181.3026961,0.0217,0.0778,2092,0.0175,0.0673,542237,0.0288,0.2087,947,0.0128,-0.2847,0,-0.0011,0
202009,13089,"dekalb, ga",350050,0.0003,0.1482,3518,-0.0356,-0.3941,45,-0.0816,-0.1,1984,-0.0236,-0.2026,268,0.4255,0.5581,1104,-0.0036,-0.5298,3555,0.0105,0.1354,164.6306347,0.0232,0.2063,1624.5,-0.0319,0.0003,435860,0.0038,0.1377,7073,-0.013,-0.2086,1.0105,0.0462,0.4712
202009,41035,"klamath, or",339050,0.0304,0.2569,186,-0.0792,-0.6,61.5,-0.18,-0.1633,80,-0.0476,-0.1667,4,0,,40,-0.3333,-0.7297,225,0.0227,13.0625,156.4162467,-0.0089,0.1123,2097,0.0219,0.1332,445096,0.0461,0.3361,411,-0.0261,-0.1455,1.2097,0.1206,1.1753
202009,5145,"white, ar",164500,-0.0467,0.065,138,0.0866,-0.5461,43.5,-0.0114,-0.42,72,0.125,0.2,4,,,28,0,-0.5625,43,-0.0444,0.9545,88.64656068,0.0095,0.0652,1891,-0.0258,0.0345,225608,-0.0411,0.1887,181,0.0523,-0.4448,0.3116,-0.0427,0.2392
202009,37193,"wilkes, nc",388300,0.0244,0.4287,126,0.0413,-0.5368,86.5,0.0679,-0.1393,44,0.2222,-0.2143,0,,,24,0,-0.5714,88,0.0233,0.8333,0,,,0,,,462179,-0.0544,0.253,214,0.0338,-0.3313,0.6984,-0.0123,0.5219
202009,45043,"georgetown, sc",289950,-0.0333,-0.189,517,-0.0531,-0.255,124.5,-0.1755,-0.2019,120,0.2,0.0714,44,-0.4211,,92,-0.08,-0.303,272,-0.0621,0.7436,176.9168132,-0.0126,,1796.5,-0.0247,,484931,-0.0397,-0.0819,789,-0.0562,-0.0718,0.5261,-0.005,0.3013
202009,17093,"kendall, il",292400,0.0116,0.1032,292,-0.107,-0.5473,48.5,0.1023,-0.0583,180,-0.2105,-0.1818,40,0.4286,9,76,0,-0.7532,461,-0.0356,0.5842,128.9984504,0.0069,0.0877,2231,0,0.0624,351870,0.0558,0.2041,753,-0.0646,-0.1955,1.5788,0.117,1.1276
202009,36029,"erie, ny",249900,-0.0002,0.1141,987,0.001,-0.4153,41,0.0513,-0.0238,816,-0.1535,-0.1356,12,-0.5,0,296,-0.075,-0.5795,2744,0.0736,48.8909,140.092746,-0.0056,0.1005,1740,-0.0091,0.0105,319390,-0.0252,0.0869,3731,0.0534,1.1406,2.7801,0.1878,2.7476
202009,36033,"franklin, ny",189950,0,0.1028,222,-0.0045,-0.3451,94,0.1605,-0.2419,44,-0.2667,0.1,0,,,28,0.1667,-0.3,156,0.0065,0.6421,104.4656457,-0.014,-0.021,1755,0.0092,0.0844,417058,-0.0136,0.0342,378,0,-0.129,0.7027,0.0076,0.4225
202009,51710,"norfolk city, va",265050,0.0004,0.1524,499,-0.0422,-0.4617,35,0.0606,-0.3578,272,-0.0286,-0.1392,16,0.3333,3,88,-0.2143,-0.6615,0,-1,-1,156.9447252,0.0092,0.1076,1796,-0.0022,0.0801,333408,-0.0019,0.1407,499,-0.0441,-0.4629,0,-0.0019,-0.0022
202009,42025,"carbon, pa",200549.5,0.003,0.2815,269,-0.1946,-0.7034,43,-0.1224,-0.6161,176,-0.0435,0.0233,4,-0.6667,0,52,-0.381,-0.7111,231,0.0405,0.5714,116.8211991,0.0084,0.2934,1728,0.007,0.0988,255870,0.0128,0.3952,500,-0.1007,-0.5256,0.8587,0.1941,0.6967
202009,13115,"floyd, ga",232400,-0.0669,0.1561,328,0.0479,-0.4675,43.5,-0.3308,-0.3873,188,0.8077,0.0682,16,1,,48,-0.1429,-0.6757,253,0.1244,0.2282,81.4631113,-0.0701,0.001,1232,-0.1318,-0.0756,306043,-0.0747,0.142,581,0.0799,-0.2932,0.7713,0.0525,0.4369
202009,42107,"schuylkill, pa",109549.5,-0.0045,0.1098,190,-0.0594,-0.5701,39,-0.22,-0.4583,108,-0.1,-0.3415,0,-1,,44,-0.0833,-0.5217,25,0.1905,-0.1667,60.30909074,0.1024,0.2557,1576,0.026,0.0035,200130,0.0762,0.0272,215,-0.0359,-0.5445,0.1316,0.0276,0.0637
202009,26017,"bay, mi",109950,-0.0599,0,144,-0.1166,-0.6496,36.5,-0.3113,-0.2981,100,0,-0.2647,4,,,44,-0.1538,-0.5926,283,0.0639,1.0071,76.92340941,0.0048,-0.0281,1505,-0.0402,0.039,180612,-0.6994,0.1423,427,-0.0047,-0.2264,1.9653,0.3334,1.6222
202009,54039,"kanawha, wv",160347.5,-0.0285,0.069,624,-0.0326,-0.4254,76.5,-0.0316,-0.1156,172,-0.14,-0.3676,0,,,120,-0.1892,-0.5,357,-0.0219,-0.0703,79.72308032,0.0171,0.0335,1718.5,-0.0236,-0.0405,275777,0.0006,0.1793,981,-0.0287,-0.3327,0.5721,0.0062,0.2185
202009,36021,"columbia, ny",527050,-0.0401,0.3688,668,0.0553,-0.3489,73,0.058,-0.3241,208,0.2683,0.3,4,-0.6667,,148,0.1935,-0.3393,373,-0.0557,0.7594,215.9022177,0.0086,0.2117,2425,0.0104,0.1514,881443,0.0008,0.4261,1041,0.0126,-0.1591,0.5584,-0.0656,0.3518
202009,26103,"marquette, mi",199850,-0.0877,0.0477,203,-0.0731,-0.512,87,0.1154,-0.0695,60,-0.1667,-0.2105,0,,,56,0,-0.5172,190,-0.0355,0.4504,128.313253,0,0.1217,1348,-0.0371,-0.1295,352841,-0.0274,0.2161,393,-0.0553,-0.2815,0.936,0.0364,0.6211
202009,51087,"henrico, va",376188.5,0.0032,0.123,368,0.0082,-0.5245,41.5,-0.0778,-0.0978,344,0.0488,-0.165,56,-0.0667,1.8,88,0.0476,-0.725,941,0.0129,0.1603,173.6895161,0.019,0.1176,2192,-0.017,0.0214,472559,0.0068,0.1498,1309,0.0116,-0.1741,2.5571,0.0119,1.5093
202009,26037,"clinton, mi",312450,0.0501,0.2504,99,0,-0.3529,47.5,-0.0306,-0.181,56,-0.1765,0.1667,4,,,36,0.2857,-0.1818,111,0.11,0.2333,130.4715078,-0.0288,0.1034,2252,-0.0018,0.1838,324141,0.0337,0.2098,210,0.0553,-0.1358,1.1212,0.1111,0.533
202009,28049,"hinds, ms",203549.5,0.0278,0.2731,339,-0.0887,-0.5311,91.5,-0.0266,0.064,100,0.0417,-0.359,4,0,-0.5,88,-0.1852,-0.4211,339,-0.1218,0.169,94.66993464,0.0408,0.1686,2087,-0.0261,0.0565,274369,0.0672,0.2801,678,-0.1055,-0.3307,1,-0.0376,0.5989
202009,1083,"limestone, al",266970,0.0159,0.0226,271,0.0344,-0.2555,37.5,-0.2188,-0.4681,152,0.027,0.0556,92,0.6429,4.75,64,0.7778,-0.36,2,-0.3333,0,123.2132808,0.0013,0.0991,2165,0.0122,-0.0889,320010,-0.0084,0.0692,273,0.0302,-0.2541,0.0074,-0.0041,0.0019
202009,37025,"cabarrus, nc",319350,0.0251,0.0283,270,-0.069,-0.5304,36,0,-0.28,240,-0.0769,-0.1429,20,-0.6154,0,108,0.125,-0.64,323,-0.0329,0.0521,141.2239965,0.0091,0.1116,2221,0.0364,-0.1112,372500,0.0158,0.1065,593,-0.0497,-0.3277,1.1963,0.0446,0.6624
202009,6103,"tehama, ca",392500,-0.0115,0.1237,224,0.0467,-0.4717,58,-0.0645,0,104,0.04,-0.2121,4,,,28,-0.2222,-0.72,164,0.0123,0.7083,205.9341851,0.0253,0.0556,1846,-0.0022,0.0824,498496,0.0015,0.1538,388,0.0319,-0.2538,0.7321,-0.0249,0.5057
202009,20103,"leavenworth, ks",295000,0.0534,0.0937,112,-0.104,-0.5971,61.5,0.1389,-0.0752,68,0.0625,-0.2917,0,-1,-1,16,-0.6,-0.7778,238,0.0868,3.4906,126.4326073,-0.0222,0.0724,1913,0.0197,-0.1273,335989,0.0306,0.1148,350,0.0174,0.0574,2.125,0.373,1.9344
202009,37057,"davidson, nc",239450,-0.042,0.11,158,0.0194,-0.5928,28.5,-0.1364,-0.587,112,-0.0667,-0.1515,0,-1,-1,48,0,-0.5862,149,0.1119,0.2521,0,,,0,,,282670,-0.0073,0.102,307,0.0623,-0.3945,0.943,0.0785,0.6363
202009,1127,"walker, al",190000,-0.0498,0.1701,167,-0.0618,-0.3373,67.5,0.0385,-0.1615,40,-0.2308,-0.2308,0,,,28,0.1667,-0.3,20,0.1111,1.2222,94.10251076,0.0467,0.1362,2036,-0.0626,0.1404,289132,-0.0083,0.282,187,-0.0459,-0.2835,0.1198,0.0186,0.084
202009,34019,"hunterdon, nj",542047.5,-0.0055,0.0843,692,0.0206,-0.3698,48,-0.0588,-0.432,320,0.1429,0.0811,8,1,,112,0.037,-0.6216,33,0.1786,2.6667,0,,,0,,,710683,0.0133,0.1646,725,0.0269,-0.3451,0.0477,0.0064,0.0395
202009,33011,"hillsborough, nh",377300,-0.0566,0.041,557,0.0164,-0.4871,29.5,-0.0781,-0.4272,536,-0.029,-0.0629,24,-0.4545,0.5,132,0.1786,-0.6972,483,0.0343,-0.4467,191.1461588,-0.003,0.1095,1952,-0.0705,-0.0906,460349,-0.0426,0.0827,1040,0.0246,-0.4691,0.8671,0.015,0.0633
202009,6085,"santa clara, ca",1214050,-0.0209,0.0205,1667,-0.0006,-0.2265,34,0.0625,-0.1282,1504,0.0135,0.1787,44,-0.0833,-0.1538,508,-0.1181,-0.4147,1679,0.0784,0.3606,759.3688851,0.0044,0.0769,1608,-0.0123,-0.0374,1759780,-0.0147,0.021,3346,0.0375,-0.0127,1.0072,0.0737,0.4346
202009,36023,"cortland, ny",140000,-0.1858,-0.0447,143,-0.0892,-0.3863,90,0.2329,-0.1,32,-0.4286,-0.4286,0,,,28,-0.125,-0.2222,135,-0.1,0.6667,89.10852713,-0.0665,0.0101,1624,0,0.0253,191045,-0.0585,-0.0367,278,-0.0945,-0.1146,0.9441,-0.0114,0.5964
